3.66233E-06,-1.24465E-06,1.05175E-05,7.79333E-06,2.59923E-05,6.63636E-06,3.71304E-05,1.04015E-06,-3.86226E-06,-5.9563E-06,-1.70954E-05,2.7515E-05,3.55188E-05,1.18981E-05,1.47088E-05,1.49704E-05,-5.81213E-06,9.42211E-06,-1.52755E-05,3.0062E-05,7.63494E-06,-7.05162E-06,-1.28947E-06,1.61716E-05,2.43363E-05,1.4284E-05,-1.49529E-06,1.00275E-05,-2.53195E-06,1.3971E-05
5.23716E-06,3.07466E-06,2.06701E-05,-6.23389E-05,8.5485E-06,-2.85095E-05,-2.25809E-05,-2.06022E-07,-2.05274E-05,3.32852E-05,-1.12245E-05,-3.28585E-06,2.63562E-05,3.04469E-05,-8.03888E-06,1.50391E-05,7.50104E-06,4.53458E-07,-4.48927E-06,1.12401E-06,2.2159E-05,-1.01163E-05,-1.90417E-06,2.55249E-05,-9.10002E-06,1.44131E-05,3.79365E-05,-2.74842E-05,-7.76672E-06,3.05629E-06
-3.57103E-05,-1.21244E-05,-5.13292E-06,-8.1126E-05,-2.84247E-05,-4.02637E-05,-4.07976E-06,1.01726E-05,-1.31688E-05,-1.92997E-05,-2.87048E-05,-1.91675E-05,1.29954E-05,1.79096E-05,2.21999E-05,1.05647E-05,-8.8904E-06,9.35737E-07,-1.99957E-05,-2.18687E-06,5.46534E-06,-4.8775E-06,-4.22478E-06,2.32907E-06,3.16608E-05,7.49162E-06,3.33227E-05,1.60749E-05,-1.98932E-05,3.81662E-06
-1.70892E-05,1.16342E-05,-3.03071E-06,-1.21969E-05,-6.18496E-05,-5.27868E-07,-8.5576E-06,1.64454E-05,-1.74794E-06,-7.29594E-05,-1.15523E-05,5.01148E-06,-5.10268E-06,9.59164E-06,7.00197E-05,2.88054E-05,-6.27856E-06,-1.94863E-05,-9.23748E-06,-2.07973E-05,-1.31618E-05,-8.92795E-06,6.40464E-07,1.10821E-05,-5.92788E-06,7.91669E-06,-5.77047E-06,1.6339E-05,-2.08618E-05,-1.06513E-05
9.57191E-06,5.85881E-06,9.62035E-06,7.87063E-05,2.68415E-05,1.63656E-05,1.13746E-06,1.91149E-05,-2.21799E-05,1.59357E-05,6.60505E-06,1.12211E-05,1.88131E-05,-2.27402E-05,1.23751E-05,1.18469E-05,1.22785E-05,3.97274E-05,-2.96083E-05,8.30798E-06,-3.1329E-05,3.28324E-05,1.10345E-05,-5.28612E-05,-7.36129E-06,4.292E-06,-1.60035E-05,-9.2178E-06,3.19862E-07,6.54695E-06
-5.07949E-06,-1.6508E-05,-1.52696E-05,9.29649E-06,-3.88739E-05,-2.20736E-05,-2.50469E-05,-7.98323E-06,-2.08864E-05,-8.05198E-05,-7.68457E-06,-3.35317E-05,-2.84225E-05,-5.24926E-05,6.93404E-05,-5.41381E-06,-6.09022E-05,-3.0662E-05,-8.86181E-05,-3.72958E-05,-4.09294E-05,-6.98831E-05,-9.47414E-07,1.74051E-05,-5.30182E-05,-6.13646E-06,-2.80412E-05,-3.66938E-05,-5.70193E-05,-9.5626E-06
-6.0984E-05,-3.50465E-06,-1.41582E-05,-9.08498E-07,-1.48542E-05,1.57743E-06,-2.17212E-05,7.90104E-06,-1.52504E-06,2.67173E-06,-2.89371E-05,2.28685E-05,3.13652E-05,2.41019E-06,-4.39407E-05,2.27591E-05,3.71728E-05,2.29625E-05,3.70629E-05,2.46924E-05,4.79202E-05,5.732E-05,1.7074E-05,-4.77363E-06,-2.4332E-05,-5.04081E-06,2.53205E-05,6.63711E-05,2.73124E-05,7.85008E-06
-9.20927E-05,9.03233E-06,4.16279E-05,-9.72546E-06,-6.89243E-06,3.87263E-06,8.82947E-06,-2.08335E-05,3.1884E-05,-7.96137E-06,-1.69882E-05,3.68666E-05,2.03713E-05,-2.89499E-06,2.73665E-05,1.59094E-05,3.28629E-05,5.73871E-06,-1.28669E-06,2.84511E-05,2.1299E-06,-7.50407E-05,4.84922E-06,-2.49414E-06,1.81612E-05,3.33187E-05,4.87545E-06,9.65717E-06,1.62022E-05,3.82111E-05
-6.56869E-05,-2.10888E-05,-4.38833E-06,-6.93749E-06,-3.06977E-05,-3.00481E-05,-4.38176E-05,2.18033E-06,-4.53073E-05,2.96575E-05,-3.52217E-05,-4.60093E-05,-8.82222E-06,-3.23885E-05,-5.74002E-05,1.93267E-05,-1.03882E-05,4.02668E-05,1.91378E-05,5.81787E-06,-3.15256E-05,-4.47846E-05,-1.61869E-05,-2.4146E-05,-7.83305E-06,-5.20481E-05,1.20328E-05,-1.61027E-05,-2.63385E-05,-1.9202E-05
2.85487E-05,4.80982E-05,2.56711E-05,2.0077E-05,1.53933E-05,3.85626E-05,3.82347E-05,4.19527E-05,5.2599E-05,1.4246E-05,4.22867E-05,7.46086E-05,9.88386E-06,2.6484E-06,3.02241E-05,6.32203E-06,5.41729E-05,2.94922E-05,-1.77008E-05,-8.59487E-06,-2.57384E-05,-3.00679E-06,2.18955E-05,3.32945E-05,-3.55109E-06,2.45164E-05,5.65767E-05,2.05245E-05,8.69231E-08,4.20847E-05
-5.44681E-05,-4.24768E-05,-9.99734E-05,-2.53406E-05,-4.91902E-05,-6.09075E-05,-5.14669E-05,-2.27272E-05,1.60478E-06,-8.94217E-05,-3.71585E-05,-4.46645E-05,-5.4826E-05,1.96392E-05,-7.45763E-05,-1.68036E-05,-4.22501E-05,-1.96034E-05,-2.84519E-05,-2.29242E-05,-5.30136E-05,1.95004E-05,-3.34309E-05,-4.04291E-05,-5.26088E-05,5.27918E-06,-2.99222E-05,-3.183E-05,-4.24408E-05,-4.97058E-05
